,date,name,position,seniority,location,studio,client,project,team_name,engagement
9897,2023-03-02,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.8
9898,2023-03-03,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.28
9899,2023-03-06,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.93
9900,2023-03-07,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.26
9901,2023-03-08,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.02
9902,2023-03-09,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.43
9903,2023-03-10,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.75
9904,2023-03-13,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.48
9905,2023-03-14,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.59
9906,2023-03-15,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.44
9907,2023-03-16,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.77
9908,2023-03-17,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.34
9909,2023-03-21,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.27
9910,2023-03-22,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.1
9911,2023-03-23,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.41
9912,2023-03-24,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.6
9913,2023-03-27,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.38
9914,2023-03-28,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.36
9915,2023-03-29,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.29
9916,2023-03-30,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.48
9917,2023-03-31,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.03
9918,2023-04-03,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.03
9919,2023-04-04,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.86
9920,2023-04-05,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.49
9921,2023-04-06,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.08
9922,2023-04-10,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.56
9923,2023-04-11,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.06
9924,2023-04-12,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.03
9925,2023-04-13,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.27
9926,2023-04-14,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.85
9927,2023-04-17,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.56
9928,2023-04-18,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.66
9929,2023-04-19,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.14
9930,2023-04-20,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.46
9931,2023-04-21,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.1
9932,2023-04-24,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.16
9933,2023-04-25,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.26
9934,2023-04-26,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.07
9935,2023-04-27,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.56
9936,2023-04-28,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.56
9937,2023-05-02,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.65
9938,2023-05-03,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.39
9939,2023-05-04,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.93
9940,2023-05-05,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.24
9941,2023-05-08,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.05
9942,2023-05-09,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.66
9943,2023-05-10,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,4.02
9944,2023-05-11,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.03
9945,2023-05-12,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.03
9946,2023-05-15,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.31
9947,2023-05-16,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.49
9948,2023-05-17,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.57
9949,2023-05-18,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.31
9950,2023-05-19,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.4
9951,2023-05-22,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.71
9952,2023-05-23,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.3
9953,2023-05-24,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.37
9954,2023-05-25,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.69
9955,2023-05-26,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.85
9956,2023-05-29,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.01
9957,2023-05-30,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.16
9958,2023-05-31,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.99
9959,2023-06-01,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.11
9960,2023-06-02,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.64
9961,2023-06-05,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.28
9962,2023-06-06,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.44
9963,2023-06-07,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.74
9964,2023-06-08,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.71
9965,2023-06-09,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.82
9966,2023-06-12,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.62
9967,2023-06-13,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.23
9968,2023-06-14,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.83
9969,2023-06-15,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.27
9970,2023-06-16,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.17
9971,2023-06-19,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.48
9972,2023-06-20,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.24
9973,2023-06-21,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.92
9974,2023-06-22,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.11
9975,2023-06-23,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.84
9976,2023-06-26,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.0
9977,2023-06-27,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.03
9978,2023-06-28,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.03
9979,2023-06-29,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.7
9980,2023-06-30,Daniel Alvarado,Test Automation Engineer,Ssr,CO/ANT/MED,Quality Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.15
9981,2023-01-02,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.48
9982,2023-01-03,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.89
9983,2023-01-04,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.12
9984,2023-01-05,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.15
9985,2023-01-06,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.0
9986,2023-01-09,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.13
9987,2023-01-10,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.19
9988,2023-01-11,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.49
9989,2023-01-12,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.67
9990,2023-01-13,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.53
9991,2023-01-16,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.67
9992,2023-01-17,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.92
9993,2023-01-18,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.3
9994,2023-01-19,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.42
9995,2023-01-20,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.67
9996,2023-01-23,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.44
9997,2023-01-24,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.13
9998,2023-01-25,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.96
9999,2023-01-26,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.59
10000,2023-01-27,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.8
10001,2023-01-30,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.2
10002,2023-01-31,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.26
10003,2023-02-01,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.23
10004,2023-02-02,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.06
10005,2023-02-03,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.13
10006,2023-02-07,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.19
10007,2023-02-08,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.04
10008,2023-02-09,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.03
10009,2023-02-10,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.0
10010,2023-02-13,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,0.0
10011,2023-02-14,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.71
10012,2023-02-15,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.65
10013,2023-02-16,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.13
10014,2023-02-17,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.81
10015,2023-02-20,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.06
10016,2023-02-21,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.89
10017,2023-02-22,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.83
10018,2023-02-23,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.28
10019,2023-02-24,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.46
10020,2023-02-27,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.37
10021,2023-02-28,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.52
10022,2023-03-01,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.12
10023,2023-03-02,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.55
10024,2023-03-03,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.88
10025,2023-03-06,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.13
10026,2023-03-07,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.22
10027,2023-03-08,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.51
10028,2023-03-09,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.46
10029,2023-03-10,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.53
10030,2023-03-13,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.96
10031,2023-03-14,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.39
10032,2023-03-15,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.16
10033,2023-03-16,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,2.44
10034,2023-03-17,Pedro Castaño,Software Developer,Sr Level 2,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,1.89
10035,2023-01-02,Laura Escobar,Software Developer,Jr,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.78
10036,2023-01-03,Laura Escobar,Software Developer,Jr,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.82
10037,2023-01-04,Laura Escobar,Software Developer,Jr,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,3.61
10038,2023-01-05,Laura Escobar,Software Developer,Jr,CO/ANT/MED,Engineering,EduSmart Systems,Vanguard Initiative,The Matrix Mice,4.0
